Year,Destination,Total,AF,AL,DZ,AS,AD,AO,AI,AG,AR,AM,AW,AU,AT,AZ,BS,BH,BD,BB,BY,BE,BZ,BJ,BM,BT,BO,BA,BW,BR,VG,BN,BG,BF,BI,CV,KH,CM,CA,AN,KY,CF,TD,CL,CN,HK,MO,CO,KM,CD,CK,CR,CI,HR,CU,CW,CY,CZ,KP,CG,DK,DJ,DM,DO,EC,EG,SV,GQ,ER,EE,ET,FO,FK,FJ,FI,FR,GF,PF,GA,GM,GE,DE,GH,GI,GR,GL,GD,GP,GU,GT,GN,GW,GY,HT,VA,HN,HU,IS,IN,ID,IR,IQ,IE,IM,IL,IT,JM,JP,JO,KZ,KE,KI,KW,KG,LA,LV,LB,LS,LR,LY,LI,LT,LU,MG,MW,MY,MV,ML,MT,MH,MQ,MR,MU,YT,MX,FM,MC,MN,ME,MS,MA,MZ,MM,NA,NR,NP,NL,NC,NZ,NI,NE,NG,NU,MP,NO,OM,PK,PW,PA,PG,PY,PE,PH,PL,PT,PR,QA,KR,MD,RE,RO,RU,RW,SH,KN,LC,PM,VC,WS,SM,ST,SA,SN,RS,SC,SL,SG,SX,SK,SI,SB,SO,ZA,SS,ES,LK,PS,SD,SR,SZ,SE,CH,SY,TJ,MK,TH,TL,TG,TK,TO,TT,TN,TR,TM,TC,TV,UG,UA,AE,GB,TZ,US,VI,UY,UZ,VU,VE,VN,WF,EH,YE,ZM,ZW
2010,ID,305416,0,0,0,0,0,0,0,0,0,0,0,9796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938,0,0,0,0,0,65307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10818,0,0,0,0,0,0,0,0,17080,10818,0,0,0,0,0,0,0,0,0,0,2045,0,0,0,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6279,0,0,0,0,0,0,0,0,0,7428,0,0,0,0,0,3636,0,0,0,0,28850,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,0,0,0,0,20346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,0,0,20346,20346,0,0,0,0,0,0,0,0,0,0,0,0,28276,0,10909,0,0,0,0,0,0,0,0,0,0,0
2010,LA,32473,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,0,0,0,0,0,0,0,8249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15023,0,0,0,0,0
2010,MY,2406011,478,0,0,0,0,0,0,0,0,0,0,5082,0,0,0,0,343000,0,0,0,0,0,0,0,0,0,0,0,0,5822,0,0,0,0,13519,0,0,0,0,0,0,0,9923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126986,1024344,0,555,0,0,0,0,0,15742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241430,0,0,196194,0,0,2049,0,0,0,0,0,0,0,25702,0,0,0,0,0,20798,0,0,0,0,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76095,0,0,0,0,926,0,0,0,6355,0,0,0,0,0,0,0,0,0,7928,0,0,0,0,0,0,0,0,0,0,0,0,0,9428,0,0,0,0,0,0,0,83515,0,0,0,0,0
2010,MM,76414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,PH,208599,1201,114,454,0,0,74,0,0,146,133,62,3932,495,0,0,110,156,0,0,524,0,0,0,0,34,0,0,160,0,80,0,0,0,128,38,0,5480,0,0,0,0,92,35398,252,0,123,0,521,0,38,0,0,0,0,0,0,5665,32,436,0,0,0,452,158,0,0,0,0,0,0,0,0,110,1186,0,0,0,0,0,3727,34,0,150,0,0,0,992,34,0,0,0,0,0,0,240,53,10476,3253,577,70,425,0,605,1705,0,13537,175,0,53,0,168,0,372,0,131,0,0,47,0,0,0,0,0,781,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,415,0,0,67,476,0,378,0,0,189,0,0,642,401,491,34,0,59,0,110,0,108,59,51,119,6799,0,0,34,65,0,0,0,0,0,0,0,0,0,722,0,0,0,0,807,0,0,0,0,0,800,0,1284,170,0,61,123,0,596,1017,61,0,0,335,139,0,0,0,0,560,866,0,0,0,0,0,425,4217,0,35015,0,0,0,0,0,406,0,0,0,0,0
2010,SG,2164794,0,0,0,0,0,0,0,0,0,0,0,8706,0,0,0,0,68502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,0,0,0,0,0,365797,56502,18709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124357,136979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386,0,0,0,0,0,0,0,108812,0,0,0,0,0,12820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9222,0,0,0,0,0,0,0,0,0,15658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14344,0,0,0,0,0,0,0,0,0,0,0
2010,TH,3224131,1,0,0,0,0,0,0,0,0,0,0,1310,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611508,0,695,0,0,0,0,0,68811,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,593,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1220,0,0,0,0,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8232,621,13,76,0,0,0,567,0,7553,0,0,0,0,0,0,829240,0,0,0,1,0,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648602,0,0,10345,630,0,1665,0,0,0,0,0,664,0,2171,0,0,0,0,0,1213,0,491,0,0,841,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,675,0,0,0,0,122,0,0,0,7126,14,1,0,0,645,870,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1913,0,3750,0,0,0,0,0,6519,0,0,0,0,1
2010,TL,11535,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,245,0,0,0,0,0,762,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,209,0,0,0,0,0
2010,VN,61756,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,6540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,0,1205,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,6511,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,5981,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9356,0,0,1944,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,94,0,0,0,0,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,9570,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,2625,0,0,0,0,0,0,0,0,0,0,0
2010,AM,221560,0,0,0,0,0,0,0,0,0,0,0,0,0,142156,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25767,422,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6172,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,0,0,0,0,0,0,0,0,0,1250,525,0,0,0,1657,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0
2010,AZ,276901,195,0,0,0,0,0,0,0,0,155685,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,53614,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,3797,0,0,0,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,30151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,2224,1808,0,0,0,2953,0,0,0,0,0,0,17853,0,0,0,0,0,0,0,0
2010,BH,657856,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67374,0,0,1448,0,826,0,0,0,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259915,23845,0,0,0,0,0,0,0,0,12651,0,0,0,5054,0,0,0,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,2095,236,0,0,0,0,1179,0,0,0,0,74535,0,0,0,0,0,42281,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,727,0,1190,0,9019,4364,9955,0,0,0,0,3954,0,0,960,0,0,0,0,0,440,2853,0,0,0,0,0,5663,2181,0,1169,0,0,0,0,0,0,0,0,15381,0,0
2010,CY,188472,10,296,38,0,0,0,0,0,89,1254,0,3180,378,38,0,115,694,0,362,279,0,10,0,0,12,73,10,63,0,5,6569,0,5,0,0,61,1606,0,0,16,0,51,1708,0,0,134,0,0,0,5,0,89,38,0,0,720,35,730,180,5,0,12,10,5533,12,0,5,30,86,0,0,5,528,978,0,0,0,0,16310,2772,89,5,25300,0,0,0,0,0,0,0,0,5,0,5,368,35,2934,185,1284,335,828,0,408,514,16,89,471,253,89,0,249,26,5,175,2938,0,0,244,0,99,12,10,10,48,0,0,35,0,0,0,12,0,68,0,0,0,0,0,68,12,48,5,0,61,514,0,99,12,10,326,0,0,213,68,554,0,21,0,10,35,7690,755,68,5,12,10,1004,0,5771,13876,0,0,0,0,0,0,0,0,0,249,10,2703,10,5,35,0,145,16,0,12,5300,0,167,10539,387,554,5,0,973,403,3476,10,21,279,0,0,0,0,16,38,653,12,0,0,21,3496,162,39393,155,3393,0,5,78,0,68,68,0,0,16,145,326
2010,GE,73034,39,10,17,0,0,0,0,0,15,11770,0,0,24,5544,0,0,0,0,1016,21,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,12,0,0,32,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,11,38,0,0,0,0,0,581,0,0,152,0,0,0,0,0,0,0,0,0,0,0,46,0,30,0,114,0,0,0,30,17,0,0,0,1583,0,0,0,231,0,190,9,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,81,0,0,0,0,20,0,167,0,0,0,0,446,0,204,34226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,14,0,138,0,0,0,0,0,0,0,0,436,188,0,0,0,11231,0,32,0,102,0,0,705,0,0,0,0,0,0,0,0
2010,IQ,117389,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14326,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,17568,0,0,0,0,0,0,0,10309,0,0,0,399,0,0,0,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,413,0,294,0,0,12956,3782,0,0,0,0,6180,0,0,0,0,0,0,0,0,311,17502,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,1996,0,0
2010,IL,1950615,2462,0,44292,0,0,0,0,0,38148,0,0,3167,4910,13118,0,0,0,0,22417,5811,0,0,0,0,0,0,0,8661,0,0,16128,0,0,0,0,0,7885,0,0,0,0,3283,582,0,0,2678,0,0,0,0,0,0,0,0,0,0,0,0,1858,0,0,0,0,20459,0,0,0,0,78029,0,0,0,299,40576,0,0,0,0,9034,22937,0,0,2991,0,0,0,0,0,0,0,0,0,0,0,12115,0,18389,0,50732,65732,0,0,0,5066,0,0,0,13218,0,0,0,2442,0,3812,6043,0,0,16748,0,3751,0,0,0,0,0,0,0,0,0,0,0,0,2522,0,0,0,0,0,158158,0,0,0,0,0,4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,57485,0,0,0,0,10580,0,100528,111148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11365,0,1833,0,0,0,0,0,667,3736,9195,1828,0,0,0,0,0,0,0,22828,27111,2231,0,0,0,131007,0,21205,0,76680,0,6184,21638,0,362,0,0,0,29931,0,0
2010,JO,2722983,142,0,774,0,0,0,0,0,0,59,0,563,262,0,0,958,26192,0,0,164,0,0,0,0,0,137,0,238,0,57,113,0,0,0,0,0,735,0,0,0,59,0,20878,87,0,57,0,0,0,0,0,59,0,0,297,55,190,0,113,0,0,0,0,135994,0,0,168,0,172,0,0,0,0,890,0,0,0,0,0,1614,61,0,140,0,0,0,0,0,0,0,0,0,0,0,1322,0,13319,23478,214,475782,118,0,3539,696,0,233,0,46,0,0,1695,0,0,0,4143,0,0,2195,0,0,0,0,0,639,0,0,0,0,0,155,0,0,0,0,0,0,0,0,1348,0,55,0,0,410,449,0,144,0,0,59,0,0,98,1435,7335,0,0,0,0,0,8661,183,0,0,504,214,83,0,611,1344,0,0,0,0,0,0,0,0,0,11346,0,131,0,0,0,0,52,0,0,170,131,624,687,28134,1760396,5066,0,0,203,449,149685,0,199,233,0,0,0,0,0,585,2312,0,0,0,0,892,471,1822,0,5899,0,0,0,0,70,0,0,0,5367,0,0
2010,KW,1871537,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,257626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168272,0,0,4114,0,2897,0,0,0,0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674184,75801,0,0,0,0,0,0,0,0,33444,0,0,0,0,0,0,0,5897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,0,0,0,0,1850,778,0,0,0,0,1515,0,0,0,0,225431,0,0,0,0,0,112782,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,0,0,0,0,0,0,0,0,0,2758,0,0,0,25148,12410,41140,0,0,0,0,14401,0,0,2383,0,0,0,0,0,1256,10463,0,0,0,0,0,21472,8002,0,3669,0,0,0,0,0,0,0,0,47616,0,0
2010,LB,820655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99001,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,1840,3243,0,143391,0,0,489,0,0,0,573,0,0,0,234,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1013,0,0,0,0,0,1197,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,0,0,0,0,0,0,0,86,0,3887,530550,700,0,0,0,0,20679,0,0,0,0,0,0,0,0,0,319,0,0,0,0,123,0,252,0,815,0,0,0,0,0,0,0,0,741,0,0
2010,OM,816221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,108861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30361,0,0,0,0,0,0,0,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473206,25710,0,4226,0,0,0,0,0,0,7523,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,86029,0,0,0,0,0,15904,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,10342,0,6978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529,4120,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,QA,1456413,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,169370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136060,0,0,2401,0,1846,0,0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540914,48072,0,0,0,0,0,0,0,0,26916,0,0,0,8395,0,0,0,5865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,0,0,0,66011,497,0,0,0,0,2347,0,0,0,0,145204,0,0,0,0,0,107963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0,1609,0,2632,0,33403,7243,22272,0,0,0,0,8688,0,0,1916,0,0,0,0,0,910,6249,0,0,0,0,0,12533,4771,0,2412,0,0,0,0,0,0,0,0,33584,0,0
2010,SA,8429956,280395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603000,0,0,0,0,102910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579235,1070951,0,5039,0,0,0,0,0,0,152257,0,0,0,0,0,0,0,96479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167772,0,0,299632,0,0,0,0,0,0,0,0,0,0,938913,0,0,0,0,0,404010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338283,0,301500,0,0,0,0,515803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482400,0,0
2010,PS,258032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63515,0,0,0,56259,0,0,0,17280,0,0,0,3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9426,0,0,0,0,0,0,0,0,0,0,10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4719,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,10996,0,0,7904,0,0,0,0,0,0,0,0,1482,0,0
2010,SY,1785115,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762,0,0,0,0,496983,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,TR,1367034,11022,3276,640,0,0,0,0,0,138,785,0,2904,14180,16605,0,0,325,0,296,8656,0,0,0,0,0,2341,0,339,74,0,475652,0,0,0,0,0,1410,0,0,0,0,43,1727,56,0,46,0,0,0,53,0,219,43,0,10278,1121,28,40,3328,0,0,0,0,766,0,0,0,111,78,0,0,0,1652,15802,0,0,0,0,6439,270596,142,0,58579,0,0,46,0,0,0,0,0,0,0,0,514,42,514,177,14728,14069,531,0,2689,2811,0,1979,891,4941,171,0,282,1732,0,63,1120,0,0,3037,0,257,44,0,0,261,0,0,42,0,0,0,0,0,151,0,0,188,0,0,469,0,37,0,0,0,21587,0,286,0,0,292,0,0,3514,24,1125,0,0,0,0,52,578,3377,221,0,30,505,2307,0,20512,19647,0,0,0,0,0,0,0,0,0,4347,65,0,0,0,195,0,310,144,0,955,291,0,1195,67,793,353,0,75,5276,10256,5311,263,142389,144,0,0,0,0,0,505,0,2012,0,0,0,4133,43,18709,219,13431,0,43,7867,0,39,29,0,0,68,0,0
2010,AE,7316611,6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,919365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755158,0,0,16231,0,9276,0,0,0,0,15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913802,267618,0,0,0,0,0,0,0,0,141838,0,0,0,56684,0,0,0,35184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7508,0,0,0,0,23410,2651,0,0,0,0,13178,0,0,0,0,836310,0,0,0,0,0,474063,0,0,0,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524,0,0,0,0,0,0,0,0,0,8173,0,13368,0,101145,48946,111835,0,0,0,0,44418,0,0,10763,0,0,0,0,0,4932,32055,0,0,0,0,0,0,24505,0,13114,0,0,0,0,0,0,0,0,172602,0,0
2010,YE,285837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10621,0,0,918,0,4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194393,0,0,0,0,3792,23170,0,0,0,0,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
